customer_id,first_name,last_name,email,phone,signup_date,first_campaign_id,acquisition_channel,total_purchases,total_spent,avg_order_value,last_purchase_date,days_since_last_purchase,customer_segment,loyalty_member,loyalty_points,favorite_product_category,preferred_contact_method,age_range,location,purchase_frequency_days,lifetime_value,churn_risk_score,satisfaction_score,referrals_made,responded_to_campaigns,clicked_campaigns,converted_campaigns,email_open_rate,email_click_rate,sms_response_rate,social_shares,video_completion_rate,app_downloads,store_visits,phone_calls,repeat_purchase_rate,preferred_time,preferred_day,seasonal_preference,weather_preference,device_type,social_media_follower,newsletter_subscriber,push_notifications_enabled
245,Edward,Walker,edward.walker918@email.com,555-8311,2025-06-12,16,Google Ads,9,213.3,23.7,2025-08-16,83,Families,True,154,Subscription,Push,35-44,Suburban,16,460.5,0.44,4.6,5,7,6,3,59.2,37.0,73.4,16,65.2,0,25,12,55.8,Evening,Saturday,Spring,Mild,Mobile,True,False,True
246,Matthew,Bailey,matthew.bailey828@email.com,555-4823,2025-02-22,9,Email,2,59.78,29.89,2025-05-02,189,Corporate,False,96,Latte,Social,45-54,All Locations,37,86.04,0.53,4.3,2,9,7,4,55.4,40.1,92.3,20,83.9,1,27,10,20.1,Morning,Wednesday,Summer,Cold,Tablet,True,True,False
247,Richard,Hill,richard.hill512@email.com,555-8467,2025-05-11,20,SMS,3,61.41,20.47,2025-01-17,294,Students,False,31,Pastries,SMS,45-54,University,34,142.3,0.51,4.2,2,9,7,4,86.7,57.6,67.9,11,87.7,1,38,5,79.4,Brunch,Monday,Winter,Cloudy,Tablet,False,False,False
248,Sarah,Reed,sarah.reed346@email.com,555-7921,2023-11-14,16,LinkedIn,10,290.2,29.02,2025-09-18,50,Eco,False,299,Latte,Social,55-64,Downtown,17,568.1,0.36,4.2,3,17,13,5,49.9,34.0,77.8,9,64.6,0,10,4,78.8,Evening,Thursday,Fall,Cold,Mobile,True,True,True
249,Deborah,Walker,deborah.walker949@email.com,555-1922,2025-07-02,12,Multi-Channel,3,103.17,34.39,2025-04-14,207,Students,False,111,Cappuccino,Email,18-24,Suburban,18,211.74,0.74,4.3,6,8,6,2,76.5,56.5,90.8,7,83.3,0,8,14,18.5,Brunch,Thursday,Winter,Mild,Tablet,False,False,False
250,Angela,Washington,angela.washington931@email.com,555-9351,2025-02-20,1,Multi-Channel,7,245.0,35.0,2025-06-07,153,Corporate,False,247,Merchandise,SMS,18-24,University,36,525.1,0.74,4.0,1,3,1,0,46.4,26.3,87.4,42,61.9,0,20,19,22.6,Morning,Saturday,All,Cloudy,Desktop,True,False,True
251,Matthew,Cooper,matthew.cooper820@email.com,555-6149,2025-06-05,2,Facebook,7,242.2,34.6,2025-05-04,187,Local,True,186,Gift Cards,SMS,45-54,Downtown,20,461.97,0.23,4.2,5,20,13,6,61.9,35.0,84.3,1,89.6,1,3,11,23.2,Afternoon,Wednesday,Summer,Cold,Desktop,True,False,True
252,Linda,Lopez,linda.lopez981@email.com,555-3198,2024-01-31,18,Google Ads,9,180.9,20.1,2025-08-15,84,Local,True,663,Seasonal Items,Push,18-24,University,23,318.05,0.24,4.4,5,5,3,1,60.3,38.0,90.2,8,79.4,0,28,13,77.5,Brunch,Saturday,Fall,Cold,Mobile,True,True,True
253,Robert,Brown,robert.brown277@email.com,555-3041,2024-04-12,4,TikTok,3,97.14,32.38,2025-11-01,6,New,False,37,Espresso,Push,25-34,Business Dist,40,152.6,0.33,4.5,5,12,8,4,51.7,26.3,69.7,0,82.8,0,4,17,76.3,Morning,Sunday,Summer,Cloudy,Tablet,False,False,False
254,Paul,Allen,paul.allen354@email.com,555-9711,2024-03-23,20,TikTok,6,105.18,17.53,2025-06-23,137,Foodies,True,773,Cold Brew,Social,25-34,All Locations,23,184.54,0.2,4.4,3,14,11,5,50.0,30.0,87.7,17,75.6,1,27,2,54.4,Brunch,Saturday,Spring,Cloudy,Desktop,False,False,True
255,Kevin,Griffin,kevin.griffin246@email.com,555-2534,2025-04-22,19,Instagram,3,85.62,28.54,2025-08-29,70,New,True,108,Pastries,Push,55-64,All Locations,37,207.11,0.58,4.5,0,3,2,1,90.4,63.6,74.5,22,67.3,0,47,15,19.3,Morning,Thursday,Summer,Cold,Mobile,False,True,True
256,Christopher,Garcia,christopher.garcia433@email.com,555-9118,2024-09-15,6,LinkedIn,3,62.94,20.98,2025-07-20,110,New,True,74,Cold Brew,Push,25-34,University,27,103.99,0.55,4.5,4,18,9,2,61.6,38.3,92.7,50,62.3,0,47,17,34.8,All Day,Sunday,Summer,Hot,Tablet,False,True,True
257,Nicole,Bailey,nicole.bailey504@email.com,555-4236,2025-07-14,17,Facebook,5,122.05,24.41,2025-05-04,187,Eco,True,331,Seasonal Items,SMS,55-64,University,30,213.49,0.2,4.5,4,14,11,3,86.7,47.6,90.9,50,63.3,0,22,5,56.6,Morning,Thursday,Spring,Cloudy,Mobile,True,True,False
258,Brian,Washington,brian.washington273@email.com,555-2946,2024-08-03,16,Multi-Channel,8,141.04,17.63,2025-10-27,11,Students,False,99,Latte,SMS,35-44,All Locations,27,345.44,0.58,4.4,4,13,8,4,68.0,43.5,60.3,15,88.5,0,45,6,45.8,Morning,Sunday,Fall,Sunny,Tablet,False,True,False
259,Robert,Carter,robert.carter786@email.com,555-2884,2025-01-12,23,Google Ads,7,190.54,27.22,2025-08-22,77,Eco,False,614,Cappuccino,Email,25-34,Business Dist,30,290.84,0.41,4.6,3,3,2,0,38.1,23.7,77.8,37,78.8,1,33,7,13.6,Morning,Wednesday,Fall,Cloudy,Desktop,True,True,False
260,Stephanie,Nelson,stephanie.nelson373@email.com,555-5596,2024-10-14,23,TikTok,11,328.9,29.9,2025-03-10,242,Families,True,438,Iced Coffee,Email,45-54,Suburban,28,511.23,0.26,4.2,5,6,3,0,68.1,51.7,88.7,20,73.9,0,41,19,72.1,Evening,Thursday,Winter,Rainy,Desktop,False,True,False
261,Rachel,Powell,rachel.powell761@email.com,555-2971,2025-08-27,19,Google Ads,13,383.63,29.51,2025-07-26,104,Families,False,254,Gift Cards,SMS,18-24,Suburban,28,954.31,0.27,4.8,1,20,17,11,38.0,20.5,75.7,1,87.3,1,2,2,77.7,Afternoon,Thursday,All,Mild,Desktop,False,True,True
262,Richard,Thompson,richard.thompson979@email.com,555-1996,2025-03-28,24,TikTok,12,367.08,30.59,2025-06-20,140,Foodies,True,675,Cappuccino,SMS,18-24,Suburban,17,653.78,0.25,4.5,3,19,12,6,95.0,65.2,78.4,11,76.9,0,11,16,47.3,All Day,Tuesday,All,Mild,Mobile,False,False,False
263,Richard,Thompson,richard.thompson655@email.com,555-3427,2024-12-28,5,SMS,30,450.9,15.03,2025-05-02,189,Loyal,True,637,Subscription,Email,55-64,University,10,774.17,0.25,4.6,4,4,3,0,56.3,40.5,69.9,16,77.4,0,45,14,55.8,Afternoon,Thursday,All,Rainy,Desktop,True,False,True
264,Sharon,Long,sharon.long619@email.com,555-4377,2024-07-13,8,LinkedIn,3,54.33,18.11,2025-03-29,223,Corporate,False,202,Subscription,SMS,45-54,Downtown,67,85.74,0.69,4.4,4,9,6,4,85.2,43.3,66.3,3,80.4,0,13,16,15.0,Brunch,Tuesday,Spring,Cloudy,Mobile,True,True,False
265,Robert,Richardson,robert.richardson931@email.com,555-7594,2025-06-28,24,Facebook,29,877.83,30.27,2025-10-15,23,Loyal,True,427,Latte,SMS,18-24,University,8,1820.07,0.13,4.5,2,6,4,2,93.1,57.6,89.8,8,86.5,0,20,11,20.8,Afternoon,Saturday,All,Sunny,Mobile,False,False,False
266,Brandon,Kelly,brandon.kelly709@email.com,555-5382,2024-01-05,18,Email,11,196.24,17.84,2025-10-25,13,Loyal,True,1250,Cappuccino,Push,45-54,Suburban,8,469.92,0.16,4.6,1,15,11,6,90.6,60.6,70.4,47,74.8,0,40,2,35.2,Evening,Saturday,Winter,Cloudy,Tablet,True,True,False
267,Laura,Thompson,laura.thompson620@email.com,555-3475,2025-04-09,14,LinkedIn,6,188.1,31.35,2025-09-14,54,Local,True,739,Iced Coffee,Push,35-44,University,28,323.17,0.25,4.5,7,7,4,1,85.9,43.6,80.5,26,83.6,0,18,18,32.6,Morning,Sunday,Summer,Any,Mobile,True,True,False
268,Rachel,Allen,rachel.allen786@email.com,555-7308,2024-10-12,11,Multi-Channel,11,367.73,33.43,2025-01-29,282,Eco,True,769,Pastries,Push,55-64,All Locations,28,647.14,0.38,4.4,1,16,11,6,45.0,31.2,95.0,33,66.6,0,39,11,49.1,Afternoon,Thursday,Summer,Cold,Tablet,True,True,True
269,Matthew,Thomas,matthew.thomas62@email.com,555-6723,2024-10-04,25,Facebook,5,99.25,19.85,2025-10-09,29,Corporate,False,215,Latte,Email,25-34,Business Dist,39,227.62,0.75,4.2,5,6,4,1,85.2,64.8,77.1,7,79.3,0,31,3,67.0,Morning,Saturday,Spring,Rainy,Mobile,True,True,True
270,Justin,Ford,justin.ford187@email.com,555-8696,2025-05-18,24,SMS,10,172.3,17.23,2025-10-21,17,Foodies,True,393,Merchandise,SMS,55-64,Suburban,25,236.4,0.33,4.5,3,20,15,6,64.1,34.7,80.0,47,89.6,0,34,1,76.6,Morning,Thursday,Spring,Mild,Desktop,False,True,False
271,Joshua,Lopez,joshua.lopez411@email.com,555-1917,2025-02-26,13,Facebook,5,91.5,18.3,2025-04-03,218,App Users,True,489,Cappuccino,Social,18-24,Downtown,29,207.16,0.34,4.5,0,3,1,0,47.8,30.5,65.2,6,69.7,0,17,17,49.9,Morning,Wednesday,All,Any,Desktop,False,True,True
272,Ryan,Bennett,ryan.bennett810@email.com,555-8926,2025-08-23,2,LinkedIn,3,56.7,18.9,2025-05-08,183,New,False,128,Latte,Email,35-44,Business Dist,20,124.87,0.59,4.5,2,3,2,0,70.2,53.0,78.9,4,89.1,0,15,20,19.9,All Day,Monday,All,Any,Mobile,False,True,True
273,Raymond,Lewis,raymond.lewis987@email.com,555-9218,2024-04-28,24,LinkedIn,6,196.86,32.81,2025-04-22,199,Foodies,True,140,Cappuccino,SMS,55-64,All Locations,25,438.8,0.29,4.4,1,6,4,1,59.1,30.4,90.5,30,89.1,0,19,16,29.6,Morning,Tuesday,All,Mild,Desktop,False,True,False
274,Nancy,Collins,nancy.collins92@email.com,555-2165,2025-04-08,23,Multi-Channel,5,169.0,33.8,2025-03-02,250,Corporate,False,71,Cold Brew,Social,35-44,Business Dist,46,416.76,0.73,4.2,6,17,10,6,38.5,23.6,72.1,20,69.5,0,42,6,65.3,Brunch,Sunday,All,Mild,Mobile,False,True,True
275,Stephen,Price,stephen.price9@email.com,555-3532,2025-06-23,10,TikTok,12,340.56,28.38,2025-03-12,240,Students,False,118,Gift Cards,Push,18-24,Downtown,27,585.33,0.7,4.0,7,9,5,1,57.7,32.5,79.3,28,73.2,0,42,18,48.2,Afternoon,Saturday,Summer,Hot,Desktop,True,False,False
276,Kimberly,Martin,kimberly.martin656@email.com,555-4497,2024-11-15,19,Instagram,10,192.7,19.27,2025-10-26,12,Local,True,584,Seasonal Items,Social,35-44,Suburban,16,299.42,0.48,4.3,4,5,3,1,94.1,56.3,79.0,26,80.1,1,28,17,62.7,Morning,Tuesday,Summer,Rainy,Desktop,True,True,True
277,Tyler,King,tyler.king358@email.com,555-7866,2024-06-02,16,Facebook,9,149.04,16.56,2025-08-24,75,Eco,False,303,Subscription,Social,18-24,Suburban,27,313.22,0.45,4.4,7,6,4,2,50.9,37.1,75.9,16,60.1,0,38,4,25.3,Brunch,Tuesday,Spring,Any,Desktop,True,False,False
278,Samantha,Bell,samantha.bell714@email.com,555-9947,2025-04-21,20,TikTok,11,344.08,31.28,2025-06-02,158,Families,True,289,Gift Cards,Email,45-54,Business Dist,17,453.99,0.49,4.8,2,16,11,6,41.8,23.1,71.3,49,74.1,0,43,5,40.6,Brunch,Thursday,Winter,Rainy,Tablet,True,False,False
279,Patricia,Gonzales,patricia.gonzales636@email.com,555-2625,2025-07-11,4,Email,29,802.43,27.67,2025-10-21,17,Loyal,True,604,Iced Coffee,Push,25-34,Suburban,13,1527.85,0.07,4.9,6,18,15,6,82.0,50.3,66.6,23,73.9,0,18,8,31.5,Brunch,Friday,Spring,Sunny,Mobile,True,True,True
280,Andrew,Butler,andrew.butler248@email.com,555-1068,2024-08-10,2,Instagram,14,303.8,21.7,2025-03-31,221,Loyal,True,1050,Cappuccino,Push,25-34,All Locations,12,744.61,0.22,4.8,5,16,8,4,62.3,45.2,84.4,32,65.2,1,50,16,18.3,Brunch,Sunday,Summer,Any,Tablet,True,True,True
281,Gary,Reed,gary.reed864@email.com,555-5263,2024-03-21,6,LinkedIn,7,191.52,27.36,2025-09-27,41,Families,True,114,Merchandise,Push,18-24,Suburban,15,373.92,0.26,4.2,6,10,6,3,60.4,45.3,80.0,37,78.9,0,38,20,11.6,Brunch,Saturday,Winter,Cloudy,Mobile,False,False,True
282,Nancy,Taylor,nancy.taylor114@email.com,555-8522,2024-02-06,4,Email,7,223.23,31.89,2025-07-23,107,Students,False,126,Seasonal Items,Email,45-54,Downtown,23,534.69,0.71,3.9,0,9,6,2,53.8,41.6,68.2,6,65.4,0,37,10,34.3,Brunch,Monday,Spring,Mild,Mobile,True,False,True
283,Helen,Henderson,helen.henderson560@email.com,555-1082,2025-04-29,17,SMS,2,64.68,32.34,2025-07-18,112,New,True,55,Cold Brew,Social,25-34,Suburban,39,92.99,0.31,4.0,7,18,10,3,92.4,53.2,87.1,45,68.8,0,17,16,58.1,Morning,Saturday,Fall,Rainy,Desktop,False,False,False
284,Raymond,Carter,raymond.carter985@email.com,555-7436,2025-06-25,19,SMS,6,187.92,31.32,2025-04-24,197,Students,False,69,Seasonal Items,SMS,55-64,University,30,384.76,0.55,4.1,5,4,3,1,94.7,49.7,74.3,28,86.3,0,15,14,65.4,Evening,Saturday,Summer,Hot,Mobile,False,True,True
285,Christopher,Adams,christopher.adams75@email.com,555-4525,2023-12-06,12,LinkedIn,8,154.24,19.28,2025-05-26,165,Students,False,84,Cappuccino,Email,45-54,University,18,305.54,0.4,4.3,6,20,12,6,88.0,66.7,61.5,32,83.9,1,47,3,44.6,All Day,Tuesday,All,Cloudy,Mobile,False,True,False
286,Ryan,Carter,ryan.carter432@email.com,555-2953,2025-06-03,15,Facebook,9,276.03,30.67,2025-11-04,3,Local,True,759,Pastries,Social,25-34,Business Dist,27,549.55,0.27,4.0,5,3,1,0,68.3,34.5,86.1,26,68.2,1,4,6,58.8,Morning,Friday,All,Sunny,Desktop,False,True,False
287,Ashley,Peterson,ashley.peterson870@email.com,555-2989,2024-09-21,20,Email,17,547.91,32.23,2025-07-14,116,Loyal,True,1061,Latte,Email,25-34,University,7,1188.47,0.22,4.6,2,6,3,1,50.8,35.9,84.7,14,71.4,1,4,18,20.4,All Day,Monday,Summer,Rainy,Mobile,True,False,False
288,Nancy,Morgan,nancy.morgan653@email.com,555-8320,2023-11-24,4,Google Ads,11,214.72,19.52,2025-06-08,152,Local,False,594,Espresso,Social,55-64,Suburban,30,347.11,0.49,4.2,1,4,2,1,78.1,51.7,88.4,29,65.6,1,20,20,20.8,Afternoon,Saturday,Summer,Sunny,Desktop,False,True,False
289,Carol,Taylor,carol.taylor937@email.com,555-3130,2025-02-26,12,TikTok,12,219.36,18.28,2025-01-15,296,Foodies,True,533,Espresso,SMS,45-54,Downtown,21,366.02,0.43,4.1,1,11,5,2,44.3,35.4,75.8,39,77.7,0,38,15,45.6,Morning,Tuesday,Summer,Hot,Mobile,False,True,True
290,Amanda,Rivera,amanda.rivera280@email.com,555-7058,2025-06-30,2,TikTok,7,190.05,27.15,2025-09-12,56,Eco,True,642,Cold Brew,SMS,18-24,Suburban,24,365.34,0.26,4.1,6,10,5,1,52.8,31.9,67.9,2,81.5,0,45,2,24.4,Morning,Monday,Summer,Cold,Desktop,False,True,True
291,Jennifer,Edwards,jennifer.edwards653@email.com,555-5718,2024-02-06,10,Instagram,2,39.54,19.77,2025-10-02,36,New,False,176,Latte,SMS,35-44,Business Dist,36,66.35,0.57,4.4,5,3,1,0,93.1,64.7,62.7,46,85.6,0,16,16,13.2,Afternoon,Monday,Spring,Hot,Desktop,False,False,True
292,Emily,Bennett,emily.bennett697@email.com,555-5762,2025-02-17,17,Facebook,4,99.24,24.81,2025-01-31,280,Students,False,115,Iced Coffee,Push,35-44,University,18,170.79,0.51,4.3,7,13,11,6,69.8,51.3,73.5,50,87.1,0,31,14,25.4,Brunch,Monday,Winter,Rainy,Tablet,True,True,True
293,Ashley,Collins,ashley.collins510@email.com,555-1506,2025-01-31,19,TikTok,7,240.17,34.31,2025-02-01,279,Health,False,210,Pastries,SMS,35-44,University,17,565.02,0.26,4.7,7,12,6,3,67.5,46.9,84.6,42,63.7,1,32,4,42.6,Evening,Thursday,All,Hot,Desktop,False,True,True
294,Justin,James,justin.james990@email.com,555-5747,2024-01-09,18,Facebook,5,79.1,15.82,2025-09-04,64,Corporate,False,232,Cold Brew,Push,35-44,Downtown,48,129.69,0.52,4.1,2,7,4,1,79.9,58.0,83.2,33,80.0,1,11,13,51.0,Brunch,Wednesday,Summer,Sunny,Desktop,True,False,False
295,Laura,Perez,laura.perez225@email.com,555-1526,2024-06-11,12,Google Ads,10,269.4,26.94,2025-03-28,224,Eco,True,409,Subscription,SMS,25-34,University,27,406.25,0.49,4.1,6,12,6,3,38.4,30.1,82.0,19,71.3,0,33,11,42.8,Afternoon,Thursday,All,Cloudy,Desktop,True,True,False
296,Dorothy,Cox,dorothy.cox431@email.com,555-7721,2024-06-23,1,Instagram,5,126.2,25.24,2025-02-01,279,Eco,True,694,Merchandise,Social,18-24,Business Dist,19,183.33,0.38,4.2,5,17,14,4,70.1,39.2,88.7,17,79.5,0,4,1,50.9,Afternoon,Thursday,Summer,Hot,Tablet,True,True,False
297,Anthony,Diaz,anthony.diaz735@email.com,555-1868,2025-03-13,17,Facebook,11,303.16,27.56,2025-11-03,4,App Users,True,408,Pastries,SMS,18-24,Downtown,19,655.73,0.27,4.5,1,6,3,1,65.2,33.0,60.9,29,71.7,0,35,14,52.9,Morning,Tuesday,All,Sunny,Tablet,False,True,False
298,Sandra,Flores,sandra.flores632@email.com,555-3018,2024-07-23,5,Instagram,5,95.05,19.01,2025-06-11,149,Students,False,139,Espresso,Push,35-44,University,22,178.37,0.46,4.3,6,16,8,3,86.2,47.0,94.3,41,70.6,0,34,4,56.0,Brunch,Thursday,Summer,Hot,Desktop,True,False,False
299,Sandra,Thompson,sandra.thompson930@email.com,555-6811,2025-05-19,15,Multi-Channel,2,38.44,19.22,2025-02-11,269,Corporate,False,257,Seasonal Items,Email,25-34,Suburban,40,91.6,0.61,4.4,6,7,4,2,53.2,32.9,77.3,1,79.4,1,33,16,28.1,Evening,Saturday,All,Rainy,Desktop,False,False,True
300,Stephen,Campbell,stephen.campbell603@email.com,555-6703,2024-02-18,20,TikTok,1,17.12,17.12,2025-03-08,244,New,True,170,Subscription,SMS,25-34,Downtown,20,41.45,0.56,4.1,5,5,2,0,44.4,23.9,61.3,3,73.2,0,41,16,19.3,Afternoon,Saturday,Spring,Any,Desktop,True,True,False
301,Jeffrey,Wood,jeffrey.wood570@email.com,555-4272,2025-03-22,9,Multi-Channel,8,133.76,16.72,2025-09-18,50,Foodies,False,296,Cappuccino,Email,25-34,Downtown,22,177.78,0.26,4.1,3,5,3,1,92.5,66.5,61.3,30,65.7,0,36,2,40.7,Evening,Sunday,Spring,Cold,Tablet,False,False,False
302,Sharon,Morris,sharon.morris895@email.com,555-2161,2024-03-05,3,Facebook,8,172.96,21.62,2025-06-11,149,App Users,False,653,Iced Coffee,Push,35-44,Downtown,18,271.34,0.24,4.2,0,10,8,5,92.6,64.9,77.6,25,72.0,1,3,13,28.3,Afternoon,Wednesday,Summer,Cold,Tablet,True,False,False
303,Susan,Ford,susan.ford61@email.com,555-3282,2025-03-13,18,LinkedIn,17,372.64,21.92,2025-04-07,214,Loyal,True,472,Merchandise,Email,55-64,Business Dist,14,516.07,0.06,5.0,0,18,12,6,60.9,36.0,80.7,27,89.1,0,25,14,61.7,Afternoon,Wednesday,Summer,Sunny,Mobile,True,True,True
304,Sarah,Ward,sarah.ward54@email.com,555-7342,2024-09-17,23,Facebook,10,220.4,22.04,2025-10-08,30,Eco,False,476,Cappuccino,SMS,18-24,All Locations,19,377.27,0.23,4.1,2,4,3,0,39.8,26.6,85.2,43,62.3,0,47,18,55.9,Morning,Tuesday,Spring,Mild,Tablet,False,True,False
305,Robert,Perez,robert.perez133@email.com,555-7517,2024-06-05,22,Email,1,23.87,23.87,2025-05-03,188,New,False,56,Gift Cards,Social,25-34,All Locations,28,39.7,0.58,4.1,1,4,2,0,46.1,26.1,90.4,39,62.2,0,36,1,36.1,Evening,Wednesday,All,Cold,Mobile,True,True,True
306,Ashley,Williams,ashley.williams241@email.com,555-8213,2023-12-13,25,Multi-Channel,1,31.54,31.54,2025-06-17,143,New,False,76,Merchandise,Push,45-54,Downtown,35,44.2,0.55,4.2,0,9,5,2,70.7,50.2,90.6,6,79.8,0,17,18,25.2,Brunch,Thursday,Spring,Sunny,Mobile,False,True,False
307,David,Evans,david.evans744@email.com,555-8111,2024-07-28,24,Instagram,5,121.35,24.27,2025-01-20,291,New,False,136,Gift Cards,Social,25-34,Business Dist,32,241.14,0.59,4.6,4,11,9,6,75.5,55.1,75.4,5,83.1,0,40,17,28.8,Brunch,Saturday,Fall,Cloudy,Mobile,False,False,False
308,Lisa,Hughes,lisa.hughes830@email.com,555-1202,2025-06-03,10,LinkedIn,8,194.64,24.33,2025-03-06,246,Corporate,False,4,Gift Cards,SMS,45-54,Downtown,41,478.63,0.63,3.9,7,13,11,5,49.1,27.0,69.0,31,67.8,0,50,14,13.5,All Day,Monday,Winter,Cold,Tablet,True,True,True
309,Stephanie,Hughes,stephanie.hughes40@email.com,555-4018,2023-11-08,17,Multi-Channel,9,310.59,34.51,2025-05-10,181,Local,False,365,Gift Cards,Email,55-64,Suburban,16,409.77,0.37,4.2,6,6,4,1,54.5,33.3,78.4,45,72.5,0,24,9,38.6,Evening,Monday,Summer,Cold,Desktop,False,True,True
310,Frank,Sanchez,frank.sanchez482@email.com,555-5817,2024-01-11,1,Facebook,4,108.72,27.18,2025-02-18,262,Health,True,208,Gift Cards,Social,25-34,Business Dist,24,246.76,0.48,4.6,6,5,4,2,42.2,28.8,76.0,14,89.9,0,43,0,40.9,All Day,Monday,Fall,Hot,Tablet,True,False,True
311,Mary,Young,mary.young857@email.com,555-5801,2025-02-01,11,Google Ads,7,167.3,23.9,2025-04-11,210,Health,False,346,Subscription,Email,35-44,All Locations,29,409.74,0.29,4.7,3,10,6,2,69.2,51.8,85.3,28,73.9,0,19,12,18.3,All Day,Monday,Winter,Mild,Desktop,False,False,True
312,Betty,Bell,betty.bell518@email.com,555-3431,2024-02-27,16,Google Ads,10,292.3,29.23,2025-09-16,52,Students,False,141,Latte,Email,45-54,Downtown,15,544.8,0.46,4.1,5,15,12,5,59.1,39.4,74.3,4,63.6,0,25,14,73.7,Afternoon,Monday,Fall,Cold,Tablet,True,False,True
313,Sharon,Cooper,sharon.cooper759@email.com,555-8138,2024-12-16,25,Multi-Channel,5,90.25,18.05,2025-05-01,190,Students,False,21,Pastries,Push,35-44,Business Dist,33,118.17,0.72,4.5,6,10,6,2,88.4,64.0,82.9,5,86.9,0,12,1,67.0,Afternoon,Friday,All,Rainy,Mobile,False,True,False
314,Sharon,Griffin,sharon.griffin216@email.com,555-8053,2024-04-25,9,LinkedIn,3,58.41,19.47,2025-06-27,133,New,False,112,Merchandise,Email,25-34,University,29,87.8,0.35,4.2,0,8,4,2,92.6,61.3,65.4,20,60.2,0,37,8,41.1,Afternoon,Monday,Fall,Cold,Tablet,False,True,False
315,Rachel,Richardson,rachel.richardson303@email.com,555-2795,2025-06-08,15,TikTok,8,138.64,17.33,2025-09-27,41,Foodies,False,784,Cappuccino,Email,35-44,Suburban,17,239.08,0.46,4.7,1,19,14,4,76.3,58.6,76.4,38,61.1,0,41,0,19.6,All Day,Wednesday,Winter,Hot,Tablet,False,True,True
316,Margaret,Hill,margaret.hill690@email.com,555-4205,2025-01-10,16,Facebook,6,192.84,32.14,2025-11-05,2,Foodies,True,628,Seasonal Items,Email,45-54,All Locations,30,424.12,0.28,4.1,4,11,8,4,49.1,29.7,93.9,9,88.6,0,41,6,35.0,All Day,Tuesday,Fall,Sunny,Desktop,True,True,False
317,Brian,Perez,brian.perez99@email.com,555-4586,2025-06-15,25,SMS,11,375.43,34.13,2025-05-13,178,Eco,True,575,Seasonal Items,SMS,45-54,Business Dist,25,785.68,0.27,4.3,5,11,7,4,49.8,26.6,87.4,4,71.1,0,29,18,28.2,All Day,Thursday,Fall,Sunny,Desktop,False,False,False
318,Amanda,Nelson,amanda.nelson498@email.com,555-4587,2024-10-26,21,Instagram,5,95.6,19.12,2025-05-22,169,Corporate,False,274,Latte,Email,18-24,Business Dist,56,196.01,0.57,4.4,6,5,3,1,56.7,31.7,71.8,8,68.6,0,22,2,48.7,Morning,Sunday,Winter,Rainy,Tablet,True,True,True
319,Robert,Chen,robert.chen37@email.com,555-1328,2024-04-17,4,TikTok,4,62.72,15.68,2025-04-27,194,Foodies,False,353,Seasonal Items,SMS,35-44,Downtown,20,137.98,0.28,4.0,6,16,8,4,70.7,52.7,79.0,17,62.9,0,28,1,11.6,Morning,Monday,All,Mild,Tablet,True,False,False
320,James,Richardson,james.richardson208@email.com,555-2633,2025-01-11,21,Multi-Channel,8,197.36,24.67,2025-02-06,274,Eco,False,385,Gift Cards,SMS,45-54,Downtown,28,471.53,0.23,4.7,7,6,4,2,72.2,57.0,60.9,39,73.4,0,41,3,49.3,Brunch,Saturday,Spring,Rainy,Tablet,True,False,False
321,Jennifer,Torres,jennifer.torres608@email.com,555-5095,2025-07-15,5,TikTok,11,327.91,29.81,2025-10-19,19,Local,True,418,Subscription,Push,18-24,University,22,754.58,0.22,4.3,7,20,13,8,60.2,32.1,84.2,40,79.3,0,28,13,36.3,Afternoon,Sunday,All,Any,Desktop,False,False,True
322,Cynthia,Chen,cynthia.chen166@email.com,555-9518,2025-06-06,6,Google Ads,5,123.7,24.74,2025-01-30,281,Foodies,False,637,Seasonal Items,Push,18-24,University,16,271.99,0.47,4.3,2,11,7,3,70.0,35.5,82.7,37,89.3,0,46,11,52.3,Morning,Thursday,Winter,Mild,Tablet,True,True,True
323,Kimberly,Cox,kimberly.cox216@email.com,555-6409,2025-05-23,6,Multi-Channel,20,424.8,21.24,2025-09-19,49,Loyal,True,411,Gift Cards,Push,35-44,Downtown,13,647.91,0.09,4.7,0,5,3,1,66.4,39.4,89.8,35,62.7,0,28,2,31.4,Morning,Friday,Spring,Cold,Mobile,True,True,False
324,Larry,Hamilton,larry.hamilton413@email.com,555-5173,2024-03-13,18,Google Ads,5,131.35,26.27,2025-02-12,268,New,True,67,Merchandise,Push,35-44,All Locations,24,190.73,0.33,4.1,3,18,10,3,91.1,64.1,89.8,45,77.8,0,10,17,10.0,All Day,Friday,Winter,Any,Tablet,True,False,True
325,Kevin,Garcia,kevin.garcia141@email.com,555-9383,2024-07-15,14,Multi-Channel,8,176.8,22.1,2025-05-28,163,Health,True,585,Gift Cards,Email,55-64,Suburban,18,407.77,0.27,4.3,5,16,11,5,82.3,58.1,90.1,20,73.1,0,50,1,61.0,Afternoon,Saturday,Winter,Mild,Mobile,True,True,False
326,Brian,Jenkins,brian.jenkins574@email.com,555-4129,2024-09-12,12,Facebook,16,345.12,21.57,2025-06-30,130,Loyal,True,1035,Gift Cards,Email,55-64,University,14,825.96,0.12,4.6,7,15,7,4,50.2,34.5,73.3,24,84.7,0,42,3,12.7,Morning,Saturday,Winter,Mild,Desktop,False,True,True
