customer_id,first_name,last_name,email,phone,signup_date,first_campaign_id,acquisition_channel,total_purchases,total_spent,avg_order_value,last_purchase_date,days_since_last_purchase,customer_segment,loyalty_member,loyalty_points,favorite_product_category,preferred_contact_method,age_range,location,purchase_frequency_days,lifetime_value,churn_risk_score,satisfaction_score,referrals_made,responded_to_campaigns,clicked_campaigns,converted_campaigns,email_open_rate,email_click_rate,sms_response_rate,social_shares,video_completion_rate,app_downloads,store_visits,phone_calls,repeat_purchase_rate,preferred_time,preferred_day,seasonal_preference,weather_preference,device_type,social_media_follower,newsletter_subscriber,push_notifications_enabled
243,Cynthia,Johnson,cynthia.johnson682@email.com,555-1685,2025-07-01,7,Instagram,22,4835.16,219.78,2025-05-15,255,Eco,True,557,Subscription,SMS,35-44,Business Dist,15,7825.39,2.24,3.71,0,6,3,1,36.99,18.4,14.88,14,84.45,4,2,1,73.33,Brunch,Friday,Summer,Rainy,Desktop,True,False,False
244,Eric,Flores,eric.flores891@email.com,555-8785,2024-04-29,14,Google Ads,24,1714.32,71.43,2025-03-24,76,Loyal,True,233,Cappuccino,Push,45-54,All Locations,15,5455.15,2.76,3.14,2,6,4,1,33.83,3.99,48.19,3,22.8,2,8,2,80.0,Morning,Wednesday,Spring,Hot,Tablet,True,True,False
245,Edward,Walker,edward.walker918@email.com,555-8311,2025-06-12,16,Google Ads,9,2173.86,241.54,2025-08-16,108,Families,True,372,Subscription,Push,35-44,Suburban,33,7339.09,2.35,3.21,5,7,6,3,47.9,19.37,32.73,12,40.4,2,11,6,30.0,Evening,Saturday,Spring,Mild,Mobile,True,False,True
246,Matthew,Bailey,matthew.bailey828@email.com,555-4823,2025-02-22,9,Email,20,456.0,22.8,2025-05-02,156,Corporate,False,105,Latte,Social,45-54,All Locations,17,938.73,2.32,3.27,2,9,7,4,20.79,5.17,30.06,4,34.53,3,11,2,66.67,Morning,Wednesday,Summer,Cold,Tablet,True,True,False
247,Richard,Hill,richard.hill512@email.com,555-8467,2025-05-11,20,SMS,17,4132.19,243.07,2025-01-17,82,Students,False,491,Pastries,SMS,45-54,University,20,7531.8,1.38,4.51,2,9,7,4,48.76,12.53,23.71,1,36.67,1,6,8,56.67,Brunch,Monday,Winter,Cloudy,Tablet,False,False,False
248,Sarah,Reed,sarah.reed346@email.com,555-7921,2023-11-14,16,LinkedIn,17,508.81,29.93,2025-09-18,77,Eco,False,87,Latte,Social,55-64,Downtown,18,1364.22,2.33,3.85,3,17,13,5,47.92,19.25,24.3,0,83.59,1,13,5,56.67,Evening,Thursday,Fall,Cold,Mobile,True,True,True
249,Deborah,Walker,deborah.walker949@email.com,555-1922,2025-07-02,12,Multi-Channel,26,5848.96,224.96,2025-04-14,258,Students,False,606,Cappuccino,Email,18-24,Suburban,12,12517.29,3.18,3.28,6,8,6,2,63.33,29.6,29.34,15,52.76,2,0,2,86.67,Brunch,Thursday,Winter,Mild,Tablet,False,False,False
250,Angela,Washington,angela.washington931@email.com,555-9351,2025-02-20,1,Multi-Channel,20,2827.4,141.37,2025-06-07,127,Corporate,False,478,Merchandise,SMS,18-24,University,17,3557.97,1.57,4.03,1,3,1,0,68.36,32.84,36.34,5,52.64,1,1,8,66.67,Morning,Saturday,All,Cloudy,Desktop,True,False,True
251,Matthew,Cooper,matthew.cooper820@email.com,555-6149,2025-06-05,2,Facebook,12,2980.56,248.38,2025-05-04,282,Local,True,445,Gift Cards,SMS,45-54,Downtown,28,4647.14,2.46,4.29,5,20,13,6,40.83,13.51,36.6,15,73.24,2,0,0,40.0,Afternoon,Wednesday,Summer,Cold,Desktop,True,False,True
252,Linda,Lopez,linda.lopez981@email.com,555-3198,2024-01-31,18,Google Ads,7,258.79,36.97,2025-08-15,88,Local,True,121,Seasonal Items,Push,18-24,University,41,736.71,2.68,3.18,5,5,3,1,31.16,7.57,12.73,13,30.81,4,10,9,23.33,Brunch,Saturday,Fall,Cold,Mobile,True,True,True
253,Robert,Brown,robert.brown277@email.com,555-3041,2024-04-12,4,TikTok,2,294.78,147.39,2025-11-01,204,New,False,96,Espresso,Push,25-34,Business Dist,61,800.48,2.46,3.53,5,12,8,4,28.15,11.68,27.51,2,54.11,3,8,2,6.67,Morning,Sunday,Summer,Cloudy,Tablet,False,False,False
254,Paul,Allen,paul.allen354@email.com,555-9711,2024-03-23,20,TikTok,3,728.82,242.94,2025-06-23,16,Foodies,True,264,Cold Brew,Social,25-34,All Locations,61,920.0,2.83,2.8,3,14,11,5,23.62,4.73,23.54,14,50.1,0,8,0,10.0,Brunch,Saturday,Spring,Cloudy,Desktop,False,False,True
255,Kevin,Griffin,kevin.griffin246@email.com,555-2534,2025-04-22,19,Instagram,17,2385.27,140.31,2025-08-29,151,New,True,255,Pastries,Push,55-64,All Locations,18,4080.09,1.84,2.95,0,3,2,1,14.04,4.57,44.17,2,61.78,3,6,1,56.67,Morning,Thursday,Summer,Cold,Mobile,False,True,True
256,Christopher,Garcia,christopher.garcia433@email.com,555-9118,2024-09-15,6,LinkedIn,5,823.8,164.76,2025-07-20,254,New,True,93,Cold Brew,Push,25-34,University,46,1426.39,2.24,4.2,4,18,9,2,33.97,8.27,33.41,1,89.97,2,9,7,16.67,All Day,Sunday,Summer,Hot,Tablet,False,True,True
257,Nicole,Bailey,nicole.bailey504@email.com,555-4236,2025-07-14,17,Facebook,17,3060.34,180.02,2025-05-04,188,Eco,True,455,Seasonal Items,SMS,55-64,University,20,8401.71,3.42,2.95,4,14,11,3,28.92,10.49,28.96,0,73.86,2,2,6,56.67,Morning,Thursday,Spring,Cloudy,Mobile,True,True,False
258,Brian,Washington,brian.washington273@email.com,555-2946,2024-08-03,16,Multi-Channel,24,2988.96,124.54,2025-10-27,329,Students,False,443,Latte,SMS,35-44,All Locations,15,3722.25,2.05,3.81,4,13,8,4,77.65,15.23,10.19,8,47.85,3,12,1,80.0,Morning,Sunday,Fall,Sunny,Tablet,False,True,False
259,Robert,Carter,robert.carter786@email.com,555-2884,2025-01-12,23,Google Ads,17,2793.78,164.34,2025-08-22,32,Eco,False,416,Cappuccino,Email,25-34,Business Dist,18,4021.51,1.76,4.27,3,3,2,0,49.04,8.66,32.25,8,77.93,2,14,1,56.67,Morning,Wednesday,Fall,Cloudy,Desktop,True,True,False
260,Stephanie,Nelson,stephanie.nelson373@email.com,555-5596,2024-10-14,23,TikTok,27,4168.53,154.39,2025-03-10,271,Families,True,534,Iced Coffee,Email,45-54,Suburban,12,12671.53,3.49,2.77,5,6,3,0,34.31,16.03,10.27,6,31.95,1,4,8,90.0,Evening,Thursday,Winter,Rainy,Desktop,False,True,False
261,Rachel,Powell,rachel.powell761@email.com,555-2971,2025-08-27,19,Google Ads,17,3863.59,227.27,2025-07-26,5,Families,False,578,Gift Cards,SMS,18-24,Suburban,17,6222.9,1.3,3.92,1,20,17,11,50.63,7.12,20.17,2,22.13,1,14,5,56.67,Afternoon,Thursday,All,Mild,Desktop,False,True,True
262,Richard,Thompson,richard.thompson979@email.com,555-1996,2025-03-28,24,TikTok,2,60.9,30.45,2025-06-20,330,Foodies,True,27,Cappuccino,SMS,18-24,Suburban,122,164.51,2.6,3.14,3,19,12,6,19.74,5.97,11.43,17,34.31,2,3,4,6.67,All Day,Tuesday,All,Mild,Mobile,False,False,False
263,Richard,Thompson,richard.thompson655@email.com,555-3427,2024-12-28,5,SMS,2,169.24,84.62,2025-05-02,308,Loyal,True,136,Subscription,Email,55-64,University,73,295.8,1.49,4.91,4,4,3,0,41.08,7.74,36.14,10,43.83,2,6,9,6.67,Afternoon,Thursday,All,Rainy,Desktop,True,False,True
264,Sharon,Long,sharon.long619@email.com,555-4377,2024-07-13,8,LinkedIn,28,6680.52,238.59,2025-03-29,333,Corporate,False,717,Subscription,SMS,45-54,Downtown,11,9544.56,1.66,3.71,4,9,6,4,53.84,6.22,14.28,6,55.74,1,13,5,93.33,Brunch,Tuesday,Spring,Cloudy,Mobile,True,True,False
265,Robert,Richardson,robert.richardson931@email.com,555-7594,2025-06-28,24,Facebook,22,4944.72,224.76,2025-10-15,169,Loyal,True,507,Latte,SMS,18-24,University,14,8699.23,1.64,4.51,2,6,4,2,44.22,5.06,22.63,8,63.06,2,8,8,73.33,Afternoon,Saturday,All,Sunny,Mobile,False,False,False
266,Brandon,Kelly,brandon.kelly709@email.com,555-5382,2024-01-05,18,Email,23,2870.4,124.8,2025-10-25,181,Loyal,True,478,Cappuccino,Push,45-54,Suburban,14,8212.83,1.44,3.88,1,15,11,6,38.12,6.48,45.31,0,83.74,2,11,6,76.67,Evening,Saturday,Winter,Cloudy,Tablet,True,True,False
267,Laura,Thompson,laura.thompson620@email.com,555-3475,2025-04-09,14,LinkedIn,5,813.15,162.63,2025-09-14,178,Local,True,255,Iced Coffee,Push,35-44,University,61,2576.14,3.62,2.61,7,7,4,1,79.57,35.54,14.19,13,55.69,3,1,9,16.67,Morning,Sunday,Summer,Any,Mobile,True,True,False
268,Rachel,Allen,rachel.allen786@email.com,555-7308,2024-10-12,11,Multi-Channel,1,83.8,83.8,2025-01-29,143,Eco,True,36,Pastries,Push,55-64,All Locations,91,260.58,1.9,4.08,1,16,11,6,71.62,15.25,27.85,19,55.09,0,12,9,5.0,Afternoon,Thursday,Summer,Cold,Tablet,True,True,True
269,Matthew,Thomas,matthew.thomas62@email.com,555-6723,2024-10-04,25,Facebook,1,63.27,63.27,2025-10-09,362,Corporate,False,169,Latte,Email,25-34,Business Dist,122,133.72,0.31,4.88,5,6,4,1,53.64,25.76,23.87,5,23.52,1,7,8,5.0,Morning,Saturday,Spring,Rainy,Mobile,True,True,True
270,Justin,Ford,justin.ford187@email.com,555-8696,2025-05-18,24,SMS,19,2406.35,126.65,2025-10-21,248,Foodies,True,420,Merchandise,SMS,55-64,Suburban,17,6585.21,2.58,4.0,3,20,15,6,49.86,16.59,5.82,6,22.44,3,14,3,63.33,Morning,Thursday,Spring,Mild,Desktop,False,True,False
271,Joshua,Lopez,joshua.lopez411@email.com,555-1917,2025-02-26,13,Facebook,2,202.54,101.27,2025-04-03,127,App Users,True,144,Cappuccino,Social,18-24,Downtown,73,338.54,1.08,4.55,0,3,1,0,53.45,14.68,40.67,9,58.58,0,8,1,6.67,Morning,Wednesday,All,Any,Desktop,False,True,True
272,Ryan,Bennett,ryan.bennett810@email.com,555-8926,2025-08-23,2,LinkedIn,21,3239.04,154.24,2025-05-08,263,New,False,330,Latte,Email,35-44,Business Dist,17,6070.74,0.88,4.71,2,3,2,0,24.09,8.0,8.11,6,50.67,2,9,7,70.0,All Day,Monday,All,Any,Mobile,False,True,True
273,Raymond,Lewis,raymond.lewis987@email.com,555-9218,2024-04-28,24,LinkedIn,12,454.56,37.88,2025-04-22,40,Foodies,True,73,Cappuccino,SMS,55-64,All Locations,23,1482.58,3.03,3.07,1,6,4,1,37.66,11.55,26.34,1,78.74,2,13,3,40.0,Morning,Tuesday,All,Mild,Desktop,False,True,False
274,Nancy,Collins,nancy.collins92@email.com,555-2165,2025-04-08,23,Multi-Channel,26,6346.86,244.11,2025-03-02,355,Corporate,False,773,Cold Brew,Social,35-44,Business Dist,12,7806.03,3.54,3.03,6,17,10,6,12.76,5.15,30.23,3,31.25,3,9,8,86.67,Brunch,Sunday,All,Mild,Mobile,False,True,True
275,Stephen,Price,stephen.price9@email.com,555-3532,2025-06-23,10,TikTok,6,1480.98,246.83,2025-03-12,255,Students,False,180,Gift Cards,Push,18-24,Downtown,52,2068.44,1.46,4.03,7,9,5,1,43.29,9.22,33.28,16,21.75,2,8,3,20.0,Afternoon,Saturday,Summer,Hot,Desktop,True,False,False
276,Kimberly,Martin,kimberly.martin656@email.com,555-4497,2024-11-15,19,Instagram,23,4153.34,180.58,2025-10-26,143,Local,True,548,Seasonal Items,Social,35-44,Suburban,15,6969.88,2.5,3.53,4,5,3,1,48.01,11.58,35.99,0,51.43,4,13,7,76.67,Morning,Tuesday,Summer,Rainy,Desktop,True,True,True
277,Tyler,King,tyler.king358@email.com,555-7866,2024-06-02,16,Facebook,4,573.2,143.3,2025-08-24,240,Eco,False,167,Subscription,Social,18-24,Suburban,73,722.82,1.61,4.6,7,6,4,2,25.94,11.87,16.4,9,36.62,3,9,8,13.33,Brunch,Tuesday,Spring,Any,Desktop,True,False,False
278,Samantha,Bell,samantha.bell714@email.com,555-9947,2025-04-21,20,TikTok,23,2097.37,91.19,2025-06-02,228,Families,True,288,Gift Cards,Email,45-54,Business Dist,15,3392.08,1.6,4.75,2,16,11,6,77.48,37.08,5.45,18,23.47,0,13,8,76.67,Brunch,Thursday,Winter,Rainy,Tablet,True,False,False
279,Patricia,Gonzales,patricia.gonzales636@email.com,555-2625,2025-07-11,4,Email,11,2278.87,207.17,2025-10-21,341,Loyal,True,387,Iced Coffee,Push,25-34,Suburban,30,5790.6,2.71,3.38,6,18,15,6,73.66,33.66,37.55,14,70.72,3,6,9,36.67,Brunch,Friday,Spring,Sunny,Mobile,True,True,True
280,Andrew,Butler,andrew.butler248@email.com,555-1068,2024-08-10,2,Instagram,24,4259.76,177.49,2025-03-31,198,Loyal,True,604,Cappuccino,Push,25-34,All Locations,14,9240.6,2.73,3.09,5,16,8,4,60.55,16.21,29.1,9,27.81,1,14,3,80.0,Brunch,Sunday,Summer,Any,Tablet,True,True,True
281,Gary,Reed,gary.reed864@email.com,555-5263,2024-03-21,6,LinkedIn,27,1549.8,57.4,2025-09-27,65,Families,True,212,Merchandise,Push,18-24,Suburban,12,5041.72,1.14,4.45,6,10,6,3,47.34,19.51,42.63,18,62.58,3,8,0,90.0,Brunch,Saturday,Winter,Cloudy,Mobile,False,False,True
282,Nancy,Taylor,nancy.taylor114@email.com,555-8522,2024-02-06,4,Email,17,3901.67,229.51,2025-07-23,11,Students,False,415,Seasonal Items,Email,45-54,Downtown,18,12017.61,2.85,3.19,0,9,6,2,70.9,20.6,41.96,11,39.67,2,8,2,56.67,Brunch,Monday,Spring,Mild,Mobile,True,False,True
283,Helen,Henderson,helen.henderson560@email.com,555-1082,2025-04-29,17,SMS,6,1255.08,209.18,2025-07-18,108,New,True,299,Cold Brew,Social,25-34,Suburban,41,2492.81,0.9,4.56,7,18,10,3,19.15,5.73,42.95,15,32.14,2,13,8,20.0,Morning,Saturday,Fall,Rainy,Desktop,False,False,False
284,Raymond,Carter,raymond.carter985@email.com,555-7436,2025-06-25,19,SMS,24,5722.8,238.45,2025-04-24,26,Students,False,600,Seasonal Items,SMS,55-64,University,13,10282.01,0.98,3.56,5,4,3,1,65.34,11.88,26.83,8,46.58,4,2,3,80.0,Evening,Saturday,Summer,Hot,Mobile,False,True,True
285,Christopher,Adams,christopher.adams75@email.com,555-4525,2023-12-06,12,LinkedIn,5,934.6,186.92,2025-05-26,151,Students,False,96,Cappuccino,Email,45-54,University,52,1937.7,2.05,4.17,6,20,12,6,18.74,6.31,20.01,14,76.1,4,3,4,16.67,All Day,Tuesday,All,Cloudy,Mobile,False,True,False
286,Ryan,Carter,ryan.carter432@email.com,555-2953,2025-06-03,15,Facebook,20,3221.8,161.09,2025-11-04,221,Local,True,420,Pastries,Social,25-34,Business Dist,16,8240.33,3.71,2.74,5,3,1,0,65.59,11.44,40.62,16,47.45,4,1,6,66.67,Morning,Friday,All,Sunny,Desktop,False,True,False
287,Ashley,Peterson,ashley.peterson870@email.com,555-2989,2024-09-21,20,Email,2,232.4,116.2,2025-07-14,341,Loyal,True,163,Latte,Email,25-34,University,61,422.17,0.76,4.06,2,6,3,1,29.3,6.82,25.31,13,72.55,0,9,4,6.67,All Day,Monday,Summer,Rainy,Mobile,True,False,False
288,Nancy,Morgan,nancy.morgan653@email.com,555-8320,2023-11-24,4,Google Ads,6,1407.18,234.53,2025-06-08,237,Local,False,179,Espresso,Social,55-64,Suburban,46,3708.68,1.87,3.63,1,4,2,1,71.4,31.56,13.25,17,28.78,4,2,3,20.0,Afternoon,Saturday,Summer,Sunny,Desktop,False,True,False
289,Carol,Taylor,carol.taylor937@email.com,555-3130,2025-02-26,12,TikTok,22,4822.18,219.19,2025-01-15,237,Foodies,True,496,Espresso,SMS,45-54,Downtown,15,10327.41,2.34,3.97,1,11,5,2,76.08,13.91,43.47,1,74.09,0,10,1,73.33,Morning,Tuesday,Summer,Hot,Mobile,False,True,True
290,Amanda,Rivera,amanda.rivera280@email.com,555-7058,2025-06-30,2,TikTok,11,334.4,30.4,2025-09-12,219,Eco,True,151,Cold Brew,SMS,18-24,Suburban,24,825.87,4.11,2.92,6,10,5,1,20.42,2.62,44.72,3,36.59,4,10,1,36.67,Morning,Monday,Summer,Cold,Desktop,False,True,True
291,Jennifer,Edwards,jennifer.edwards653@email.com,555-5718,2024-02-06,10,Instagram,16,416.96,26.06,2025-10-02,151,New,False,70,Latte,SMS,35-44,Business Dist,20,918.6,1.67,4.34,5,3,1,0,42.39,5.41,25.98,17,67.42,0,4,3,53.33,Afternoon,Monday,Spring,Hot,Desktop,False,False,True
292,Emily,Bennett,emily.bennett697@email.com,555-5762,2025-02-17,17,Facebook,16,1705.44,106.59,2025-01-31,123,Students,False,327,Iced Coffee,Push,35-44,University,18,3201.57,0.98,4.66,7,13,11,6,78.67,37.47,8.41,6,59.6,3,4,9,53.33,Brunch,Monday,Winter,Rainy,Tablet,True,True,True
293,Ashley,Collins,ashley.collins510@email.com,555-1506,2025-01-31,19,TikTok,1,206.43,206.43,2025-02-01,144,Health,False,95,Pastries,SMS,35-44,University,91,698.03,2.87,3.04,7,12,6,3,43.84,13.27,22.45,12,85.04,3,5,9,5.0,Evening,Thursday,All,Hot,Desktop,False,True,True
294,Justin,James,justin.james990@email.com,555-5747,2024-01-09,18,Facebook,9,2223.63,247.07,2025-09-04,189,Corporate,False,337,Cold Brew,Push,35-44,Downtown,28,6573.7,3.95,2.74,2,7,4,1,70.45,18.58,41.16,14,47.11,2,12,8,30.0,Brunch,Wednesday,Summer,Sunny,Desktop,True,False,False
295,Laura,Perez,laura.perez225@email.com,555-1526,2024-06-11,12,Google Ads,28,1528.8,54.6,2025-03-28,255,Eco,True,184,Subscription,SMS,25-34,University,12,2327.23,3.12,2.56,6,12,6,3,51.21,21.73,45.58,0,24.63,0,6,7,93.33,Afternoon,Thursday,All,Cloudy,Desktop,True,True,False
296,Dorothy,Cox,dorothy.cox431@email.com,555-7721,2024-06-23,1,Instagram,27,4229.55,156.65,2025-02-01,68,Eco,True,552,Merchandise,Social,18-24,Business Dist,12,13523.89,1.5,4.1,5,17,14,4,36.27,15.75,14.16,10,21.34,1,6,2,90.0,Afternoon,Thursday,Summer,Hot,Tablet,True,True,False
297,Anthony,Diaz,anthony.diaz735@email.com,555-1868,2025-03-13,17,Facebook,6,645.6,107.6,2025-11-03,104,App Users,True,239,Pastries,SMS,18-24,Downtown,41,1498.5,1.74,4.02,1,6,3,1,30.0,6.99,8.01,9,77.88,2,0,8,20.0,Morning,Tuesday,All,Sunny,Tablet,False,True,False
298,Sandra,Flores,sandra.flores632@email.com,555-3018,2024-07-23,5,Instagram,16,3889.28,243.08,2025-06-11,336,Students,False,472,Espresso,Push,35-44,University,21,12669.21,1.65,3.87,6,16,8,3,24.23,9.15,44.48,4,56.73,3,13,4,53.33,Brunch,Thursday,Summer,Hot,Desktop,True,False,False
299,Sandra,Thompson,sandra.thompson930@email.com,555-6811,2025-05-19,15,Multi-Channel,29,6197.01,213.69,2025-02-11,159,Corporate,False,641,Seasonal Items,Email,25-34,Suburban,12,18836.85,2.98,3.08,6,7,4,2,63.33,25.87,22.52,15,74.27,0,1,2,95.0,Evening,Saturday,All,Rainy,Desktop,False,False,True
300,Stephen,Campbell,stephen.campbell603@email.com,555-6703,2024-02-18,20,TikTok,3,638.46,212.82,2025-03-08,309,New,True,90,Subscription,SMS,25-34,Downtown,73,1390.56,3.33,3.48,5,5,2,0,37.06,13.41,29.38,10,36.41,4,11,4,10.0,Afternoon,Saturday,Spring,Any,Desktop,True,True,False
301,Jeffrey,Wood,jeffrey.wood570@email.com,555-4272,2025-03-22,9,Multi-Channel,20,2556.0,127.8,2025-09-18,362,Foodies,False,450,Cappuccino,Email,25-34,Downtown,15,3199.29,2.17,3.99,3,5,3,1,45.79,7.36,48.56,5,44.16,1,8,9,66.67,Evening,Sunday,Spring,Cold,Tablet,False,False,False
302,Sharon,Morris,sharon.morris895@email.com,555-2161,2024-03-05,3,Facebook,28,3231.48,115.41,2025-06-11,300,App Users,False,403,Iced Coffee,Push,35-44,Downtown,11,5874.69,2.13,3.74,0,10,8,5,44.46,20.02,8.0,8,22.11,3,9,3,93.33,Afternoon,Wednesday,Summer,Cold,Tablet,True,False,False
303,Susan,Ford,susan.ford61@email.com,555-3282,2025-03-13,18,LinkedIn,27,2237.76,82.88,2025-04-07,90,Loyal,True,349,Merchandise,Email,55-64,Business Dist,13,5473.02,0.88,4.97,0,18,12,6,50.41,15.91,34.17,12,87.3,2,1,7,90.0,Afternoon,Wednesday,Summer,Sunny,Mobile,True,True,True
304,Sarah,Ward,sarah.ward54@email.com,555-7342,2024-09-17,23,Facebook,4,131.88,32.97,2025-10-08,357,Eco,False,196,Cappuccino,SMS,18-24,All Locations,52,350.41,2.38,2.84,2,4,3,0,70.59,15.03,8.33,7,66.75,0,5,4,13.33,Morning,Tuesday,Spring,Mild,Tablet,False,True,False
305,Robert,Perez,robert.perez133@email.com,555-7517,2024-06-05,22,Email,19,4158.91,218.89,2025-05-03,256,New,False,507,Gift Cards,Social,25-34,All Locations,17,7457.51,2.2,4.24,1,4,2,0,78.65,21.24,21.9,13,85.32,1,10,9,63.33,Evening,Wednesday,All,Cold,Mobile,True,True,True
306,Ashley,Williams,ashley.williams241@email.com,555-8213,2023-12-13,25,Multi-Channel,26,5381.22,206.97,2025-06-17,353,New,False,558,Merchandise,Push,45-54,Downtown,13,8182.25,2.45,3.51,0,9,5,2,38.53,4.43,41.17,0,38.58,0,10,7,86.67,Brunch,Thursday,Spring,Sunny,Mobile,False,True,False
307,David,Evans,david.evans744@email.com,555-8111,2024-07-28,24,Instagram,3,749.82,249.94,2025-01-20,220,New,False,121,Gift Cards,Social,25-34,Business Dist,61,2339.69,2.34,3.57,4,11,9,6,67.93,10.27,24.51,16,62.8,4,0,8,10.0,Brunch,Saturday,Fall,Cloudy,Mobile,False,False,False
308,Lisa,Hughes,lisa.hughes830@email.com,555-1202,2025-06-03,10,LinkedIn,19,4735.37,249.23,2025-03-06,9,Corporate,False,574,Gift Cards,SMS,45-54,Downtown,16,16403.91,3.31,4.29,7,13,11,5,63.52,25.8,49.87,4,67.49,2,2,3,63.33,All Day,Monday,Winter,Cold,Tablet,True,True,True
309,Stephanie,Hughes,stephanie.hughes40@email.com,555-4018,2023-11-08,17,Multi-Channel,20,2955.0,147.75,2025-05-10,12,Local,False,482,Gift Cards,Email,55-64,Suburban,17,7118.85,1.92,4.23,6,6,4,1,50.15,5.02,30.16,1,42.23,0,1,6,66.67,Evening,Monday,Summer,Cold,Desktop,False,True,True
310,Frank,Sanchez,frank.sanchez482@email.com,555-5817,2024-01-11,1,Facebook,7,1378.09,196.87,2025-02-18,325,Health,True,221,Gift Cards,Social,25-34,Business Dist,33,2197.86,0.64,4.98,6,5,4,2,76.92,20.51,19.45,8,79.37,3,2,1,23.33,All Day,Monday,Fall,Hot,Tablet,True,False,True
311,Mary,Young,mary.young857@email.com,555-5801,2025-02-01,11,Google Ads,20,4746.0,237.3,2025-04-11,244,Health,False,480,Subscription,Email,35-44,All Locations,17,8667.65,2.97,2.82,3,10,6,2,24.03,7.43,14.91,3,86.3,2,4,5,66.67,All Day,Monday,Winter,Mild,Desktop,False,False,True
312,Betty,Bell,betty.bell518@email.com,555-3431,2024-02-27,16,Google Ads,9,1938.78,215.42,2025-09-16,182,Students,False,340,Latte,Email,45-54,Downtown,30,2408.54,3.81,2.76,5,15,12,5,17.65,2.15,20.77,16,81.94,3,10,7,30.0,Afternoon,Monday,Fall,Cold,Tablet,True,False,True
313,Sharon,Cooper,sharon.cooper759@email.com,555-8138,2024-12-16,25,Multi-Channel,1,76.89,76.89,2025-05-01,284,Students,False,192,Pastries,Push,35-44,Business Dist,91,253.96,1.75,4.31,6,10,6,2,69.78,34.14,21.76,16,71.73,0,9,6,5.0,Afternoon,Friday,All,Rainy,Mobile,False,True,False
314,Sharon,Griffin,sharon.griffin216@email.com,555-8053,2024-04-25,9,LinkedIn,8,989.04,123.63,2025-06-27,312,New,False,295,Merchandise,Email,25-34,University,41,1454.71,1.33,3.95,0,8,4,2,40.74,7.76,8.09,17,39.42,2,5,6,26.67,Afternoon,Monday,Fall,Cold,Tablet,False,True,False
315,Rachel,Richardson,rachel.richardson303@email.com,555-2795,2025-06-08,15,TikTok,7,347.97,49.71,2025-09-27,99,Foodies,False,165,Cappuccino,Email,35-44,Suburban,36,878.97,3.27,3.19,1,19,14,4,69.29,15.36,21.63,15,39.71,3,8,7,23.33,All Day,Wednesday,Winter,Hot,Tablet,False,True,True
316,Margaret,Hill,margaret.hill690@email.com,555-4205,2025-01-10,16,Facebook,18,4309.74,239.43,2025-11-05,197,Foodies,True,431,Seasonal Items,Email,45-54,All Locations,19,7888.23,2.97,2.7,4,11,8,4,72.52,16.07,25.89,7,87.44,4,11,6,60.0,All Day,Tuesday,Fall,Sunny,Desktop,True,True,False
317,Brian,Perez,brian.perez99@email.com,555-4586,2025-06-15,25,SMS,8,1275.36,159.42,2025-05-13,226,Eco,True,185,Seasonal Items,SMS,45-54,Business Dist,36,3156.02,4.23,2.71,5,11,7,4,14.37,2.76,37.52,10,20.72,4,10,4,26.67,All Day,Thursday,Fall,Sunny,Desktop,False,False,False
318,Amanda,Nelson,amanda.nelson498@email.com,555-4587,2024-10-26,21,Instagram,1,72.59,72.59,2025-05-22,333,Corporate,False,130,Latte,Email,18-24,Business Dist,73,195.87,1.8,4.74,6,5,3,1,71.84,7.23,34.55,17,70.12,0,14,6,5.0,Morning,Sunday,Winter,Rainy,Tablet,True,True,True
319,Robert,Chen,robert.chen37@email.com,555-1328,2024-04-17,4,TikTok,11,1919.39,174.49,2025-04-27,103,Foodies,False,357,Seasonal Items,SMS,35-44,Downtown,26,5966.24,2.8,2.98,6,16,8,4,41.38,16.21,36.89,9,69.44,2,14,9,36.67,Morning,Monday,All,Mild,Tablet,True,False,False
320,James,Richardson,james.richardson208@email.com,555-2633,2025-01-11,21,Multi-Channel,28,4540.76,162.17,2025-02-06,106,Eco,False,468,Gift Cards,SMS,45-54,Downtown,12,7604.72,3.33,3.31,7,6,4,2,45.73,22.26,5.38,12,63.59,1,9,2,93.33,Brunch,Saturday,Spring,Rainy,Tablet,True,False,False
321,Jennifer,Torres,jennifer.torres608@email.com,555-5095,2025-07-15,5,TikTok,25,2559.5,102.38,2025-10-19,58,Local,True,417,Subscription,Push,18-24,University,13,3136.13,2.96,3.07,7,20,13,8,53.86,10.22,14.8,16,89.31,2,11,4,83.33,Afternoon,Sunday,All,Any,Desktop,False,False,True
322,Cynthia,Chen,cynthia.chen166@email.com,555-9518,2025-06-06,6,Google Ads,25,1153.0,46.12,2025-01-30,78,Foodies,False,303,Seasonal Items,Push,18-24,University,14,1746.61,3.04,3.39,2,11,7,3,74.85,27.34,34.78,17,41.83,4,11,6,83.33,Morning,Thursday,Winter,Mild,Tablet,True,True,True
323,Kimberly,Cox,kimberly.cox216@email.com,555-6409,2025-05-23,6,Multi-Channel,18,3140.28,174.46,2025-09-19,75,Loyal,True,476,Gift Cards,Push,35-44,Downtown,19,10268.85,3.57,2.67,0,5,3,1,11.34,4.5,26.78,9,43.8,3,12,8,60.0,Morning,Friday,Spring,Cold,Mobile,True,True,False
